route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
20971,4,4172423,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156524
20971,4,4172424,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156524
20971,4,4172425,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156524
20971,4,4172426,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555891,156526
20971,4,4172427,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555892,156526
20971,4,4172428,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156526
20971,4,4172429,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156526
20971,4,4172430,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156526
20971,4,4172431,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555891,156526
20971,4,4172432,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555892,156526
20971,4,4172433,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156526
20971,4,4172436,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156526
20971,4,4172437,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156526
20971,4,4172418,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555891,156526
20971,4,4172434,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555892,156526
20971,4,4172435,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156526
20971,4,4172438,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156526
20971,4,4172421,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156526
20971,4,4172439,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555891,156526
20971,4,4172442,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555892,156526
20971,4,4172443,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156526
20971,4,4172444,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156526
20971,4,4172417,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156526
20971,4,4172445,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555890,156526
20971,4,4172409,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555886,156526
20971,4,4172410,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156526
20971,4,4172411,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156528
20971,4,4172412,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156528
20971,4,4172413,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555890,156528
20971,4,4172414,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555886,156528
20971,4,4172415,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156528
20971,4,4172416,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156528
20971,4,4172422,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555889,156528
20971,4,4172419,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555890,156528
20971,4,4172420,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555886,156528
20971,4,4172440,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555887,156528
20971,4,4172441,HOSPITAL/VIA TEX MED CTR/V A HOSPITAL,0,555888,156528
20971,4,4172451,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555891,156531
20971,4,4172474,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555892,156531
20971,4,4172475,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156530
20971,4,4172476,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156530
20971,4,4172477,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555889,156530
20971,4,4172478,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555891,156530
20971,4,4172479,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555892,156530
20971,4,4172480,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156530
20971,4,4172481,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156530
20971,4,4172446,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555889,156530
20971,4,4172447,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555891,156530
20971,4,4172448,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555892,156530
20971,4,4172449,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156530
20971,4,4172450,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156530
20971,4,4172452,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555889,156530
20971,4,4172453,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555891,156530
20971,4,4172454,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555892,156530
20971,4,4172455,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156530
20971,4,4172456,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156530
20971,4,4172457,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555889,156530
20971,4,4172458,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555891,156530
20971,4,4172459,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555892,156530
20971,4,4172460,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156530
20971,4,4172471,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156530
20971,4,4172461,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555889,156530
20971,4,4172462,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555890,156530
20971,4,4172463,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555886,156530
20971,4,4172464,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156530
20971,4,4172465,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156532
20971,4,4172466,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555889,156532
20971,4,4172467,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555890,156532
20971,4,4172468,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555886,156532
20971,4,4172469,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555887,156532
20971,4,4172470,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555888,156532
20971,4,4172473,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555890,156532
20971,4,4172472,HOSPITAL/VIA LBJ HOSPITAL/GELLHORN & 610 N,1,555886,156532
20972,4,4172994,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555935,156535
20972,4,4172943,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555934,156534
20972,4,4172944,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555939,156535
20972,4,4172945,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555932,156534
20972,4,4172947,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555933,156535
20972,4,4172946,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555938,156534
20972,4,4172948,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555930,156535
20972,4,4172949,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555929,156534
20972,4,4172950,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555934,156535
20972,4,4172951,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555935,156534
20972,4,4172959,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555936,156535
20972,4,4172960,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555937,156534
20972,4,4172961,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555932,156535
20972,4,4172962,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555939,156534
20972,4,4172963,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555938,156535
20972,4,4172964,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555933,156534
20972,4,4172965,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555929,156535
20972,4,4172966,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555930,156534
20972,4,4172967,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555935,156535
20972,4,4172968,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555934,156534
20972,4,4172969,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555937,156535
20972,4,4172970,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555936,156534
20972,4,4172971,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555939,156536
20972,4,4172972,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555932,156534
20972,4,4172973,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555933,156536
20972,4,4172974,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555938,156534
20972,4,4172975,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555930,156536
20972,4,4172976,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555929,156534
20972,4,4172977,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555934,156536
20972,4,4172978,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555935,156534
20972,4,4172958,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555936,156536
20972,4,4172985,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555937,156534
20972,4,4172986,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555932,156536
20972,4,4172987,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555931,156534
20972,4,4172988,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555938,156536
20972,4,4172989,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555933,156534
20972,4,4172926,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555929,156536
20972,4,4172927,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555930,156534
20972,4,4172990,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555935,156536
20972,4,4172991,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555934,156534
20972,4,4172992,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555937,156536
20972,4,4172993,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555936,156534
20972,4,4172928,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555931,156536
20972,4,4172929,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555932,156534
20972,4,4172930,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555933,156536
20972,4,4172942,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555938,156534
20972,4,4172931,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555930,156536
20972,4,4172932,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555929,156534
20972,4,4172933,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555934,156536
20972,4,4172934,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555935,156534
20972,4,4172935,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555936,156536
20972,4,4172936,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555937,156534
20972,4,4172952,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555932,156536
20972,4,4172953,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555931,156534
20972,4,4172954,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555938,156536
20972,4,4172955,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555933,156534
20972,4,4172956,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555929,156536
20972,4,4172957,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555930,156534
20972,4,4172984,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555935,156536
20972,4,4172937,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555934,156534
20972,4,4172938,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555937,156536
20972,4,4172980,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555936,156534
20972,4,4172981,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555932,156536
20972,4,4172982,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555938,156534
20972,4,4172983,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555929,156536
20972,4,4172979,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555935,156534
20972,4,4172939,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555936,156536
20972,4,4172940,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555932,156534
20972,4,4172941,BELLAIRE/MISSION BEND/VIA BELLAIRE TC,0,555938,156536
20972,4,4172995,BELLAIRE/WESTCHASE/VIA BELLAIRE TC,0,555929,156534
20972,4,4173058,TEX MED TC,1,555934,156539
20972,4,4173059,TEX MED TC,1,555932,156541
20972,4,4173065,TEX MED TC,1,555933,156539
20972,4,4173060,TEX MED TC,1,555929,156541
20972,4,4173061,TEX MED TC,1,555934,156540
20972,4,4173062,TEX MED TC,1,555935,156541
20972,4,4173063,TEX MED TC,1,555936,156540
20972,4,4173064,TEX MED TC,1,555937,156541
20972,4,4172996,TEX MED TC,1,555932,156540
20972,4,4172997,TEX MED TC,1,555939,156541
20972,4,4172998,TEX MED TC,1,555938,156540
20972,4,4172999,TEX MED TC,1,555933,156541
20972,4,4173000,TEX MED TC,1,555929,156540
20972,4,4173001,TEX MED TC,1,555930,156541
20972,4,4173002,TEX MED TC,1,555935,156540
20972,4,4173003,TEX MED TC,1,555934,156541
20972,4,4173004,TEX MED TC,1,555937,156540
20972,4,4173005,TEX MED TC,1,555936,156541
20972,4,4173049,TEX MED TC,1,555939,156540
20972,4,4173043,TEX MED TC,1,555932,156541
20972,4,4173044,TEX MED TC,1,555933,156540
20972,4,4173056,TEX MED TC,1,555938,156541
20972,4,4173007,TEX MED TC,1,555930,156540
20972,4,4173008,TEX MED TC,1,555929,156541
20972,4,4173009,TEX MED TC,1,555934,156540
20972,4,4173010,TEX MED TC,1,555935,156541
20972,4,4173011,TEX MED TC,1,555936,156540
20972,4,4173012,TEX MED TC,1,555937,156541
20972,4,4173013,TEX MED TC,1,555932,156540
20972,4,4173014,TEX MED TC,1,555931,156541
20972,4,4173015,TEX MED TC,1,555938,156540
20972,4,4173016,TEX MED TC,1,555933,156542
20972,4,4173017,TEX MED TC,1,555929,156540
20972,4,4173018,TEX MED TC,1,555930,156542
20972,4,4173019,TEX MED TC,1,555935,156540
20972,4,4173020,TEX MED TC,1,555934,156542
20972,4,4173021,TEX MED TC,1,555937,156540
20972,4,4173022,TEX MED TC,1,555936,156542
20972,4,4173023,TEX MED TC,1,555931,156540
20972,4,4173024,TEX MED TC,1,555932,156542
20972,4,4173025,TEX MED TC,1,555933,156540
20972,4,4173026,TEX MED TC,1,555938,156542
20972,4,4173027,TEX MED TC,1,555930,156540
20972,4,4173028,TEX MED TC,1,555929,156542
20972,4,4173029,TEX MED TC,1,555934,156540
20972,4,4173030,TEX MED TC,1,555935,156542
20972,4,4173031,TEX MED TC,1,555936,156540
20972,4,4173032,TEX MED TC,1,555937,156542
20972,4,4173033,TEX MED TC,1,555932,156540
20972,4,4173034,TEX MED TC,1,555931,156542
20972,4,4173035,TEX MED TC,1,555938,156540
20972,4,4173036,TEX MED TC,1,555933,156542
20972,4,4173037,TEX MED TC,1,555929,156540
20972,4,4173038,TEX MED TC,1,555930,156542
20972,4,4173039,TEX MED TC,1,555935,156540
20972,4,4173040,TEX MED TC,1,555934,156542
20972,4,4173041,TEX MED TC,1,555937,156540
20972,4,4173052,TEX MED TC,1,555936,156542
20972,4,4173042,TEX MED TC,1,555931,156540
20972,4,4173006,TEX MED TC,1,555932,156542
20972,4,4173050,TEX MED TC,1,555933,156540
20972,4,4173051,TEX MED TC,1,555938,156542
20972,4,4173053,TEX MED TC,1,555930,156540
20972,4,4173054,TEX MED TC,1,555929,156542
20972,4,4173055,TEX MED TC,1,555934,156540
20972,4,4173057,TEX MED TC,1,555935,156542
20972,4,4173048,TEX MED TC,1,555936,156540
20972,4,4173045,TEX MED TC,1,555932,156542
20972,4,4173046,TEX MED TC,1,555938,156540
20972,4,4173047,TEX MED TC,1,555929,156542
20972,4,4173066,TEX MED TC,1,555935,156540
20972,4,4173067,TEX MED TC,1,555936,156542
20973,4,4173414,WEST GRAY,0,555988,156543
20973,4,4173415,WEST GRAY,0,555989,156543
20973,4,4173416,WEST GRAY,0,555990,156543
20973,4,4173417,WEST GRAY,0,555988,156543
20973,4,4173418,WEST GRAY,0,555989,156543
20973,4,4173419,WEST GRAY,0,555990,156543
20973,4,4173420,WEST GRAY,0,555988,156543
20973,4,4173421,WEST GRAY,0,555989,156543
20973,4,4173422,WEST GRAY,0,555990,156543
20973,4,4173423,WEST GRAY,0,555988,156543
20973,4,4173424,WEST GRAY,0,555989,156543
20973,4,4173425,WEST GRAY,0,555990,156543
20973,4,4173426,WEST GRAY,0,555988,156543
20973,4,4173427,WEST GRAY,0,555989,156543
20973,4,4173428,WEST GRAY,0,555990,156543
20973,4,4173429,WEST GRAY,0,555991,156543
20973,4,4173430,WEST GRAY,0,555989,156543
20973,4,4173431,WEST GRAY,0,555990,156543
20973,4,4173432,WEST GRAY,0,555991,156543
20973,4,4173433,WEST GRAY,0,555989,156543
20973,4,4173434,WEST GRAY,0,555990,156543
20973,4,4173435,WEST GRAY,0,555991,156543
20973,4,4173456,LANGLEY,1,555989,156545
20973,4,4173457,LANGLEY,1,555990,156545
20973,4,4173436,LANGLEY,1,555988,156545
20973,4,4173437,LANGLEY,1,555989,156545
20973,4,4173438,LANGLEY,1,555990,156545
20973,4,4173439,LANGLEY,1,555988,156545
20973,4,4173440,LANGLEY,1,555989,156545
20973,4,4173441,LANGLEY,1,555990,156545
20973,4,4173442,LANGLEY,1,555988,156545
20973,4,4173443,LANGLEY,1,555989,156545
20973,4,4173444,LANGLEY,1,555990,156545
20973,4,4173445,LANGLEY,1,555988,156545
20973,4,4173446,LANGLEY,1,555989,156545
20973,4,4173447,LANGLEY,1,555990,156545
20973,4,4173448,LANGLEY,1,555991,156545
20973,4,4173449,LANGLEY,1,555989,156545
20973,4,4173450,LANGLEY,1,555990,156545
20973,4,4173451,LANGLEY,1,555991,156545
20973,4,4173452,LANGLEY,1,555989,156545
20973,4,4173453,LANGLEY,1,555990,156545
20973,4,4173454,LANGLEY,1,555991,156545
20973,4,4173455,LANGLEY,1,555989,156545
20973,4,4173458,LANGLEY,1,555990,156545
20974,4,4173751,BEECHNUT,0,556018,156546
20974,4,4173752,BEECHNUT,0,556019,156546
20974,4,4173753,BEECHNUT,0,556020,156546
20974,4,4173754,BEECHNUT,0,556021,156546
20974,4,4173755,BEECHNUT,0,556022,156546
20974,4,4173756,BEECHNUT,0,556018,156546
20974,4,4173757,BEECHNUT,0,556019,156546
20974,4,4173758,BEECHNUT,0,556020,156546
20974,4,4173759,BEECHNUT,0,556021,156546
20974,4,4173760,BEECHNUT,0,556022,156546
20974,4,4173761,BEECHNUT,0,556018,156546
20974,4,4173762,BEECHNUT,0,556019,156546
20974,4,4173763,BEECHNUT,0,556020,156546
20974,4,4173764,BEECHNUT,0,556021,156546
20974,4,4173765,BEECHNUT,0,556022,156546
20974,4,4173766,BEECHNUT,0,556018,156546
20974,4,4173767,BEECHNUT,0,556019,156546
20974,4,4173768,BEECHNUT,0,556020,156546
20974,4,4173769,BEECHNUT,0,556021,156546
20974,4,4173770,BEECHNUT,0,556022,156546
20974,4,4173771,BEECHNUT,0,556018,156546
20974,4,4173772,BEECHNUT,0,556019,156546
20974,4,4173773,BEECHNUT,0,556020,156546
20974,4,4173774,BEECHNUT,0,556021,156546
20974,4,4173775,BEECHNUT,0,556022,156546
20974,4,4173776,BEECHNUT,0,556018,156546
20974,4,4173777,BEECHNUT,0,556019,156546
20974,4,4173778,BEECHNUT,0,556020,156546
20974,4,4173779,BEECHNUT,0,556021,156546
20974,4,4173780,BEECHNUT,0,556022,156546
20974,4,4173781,BEECHNUT,0,556018,156546
20974,4,4173782,BEECHNUT,0,556019,156546
20974,4,4173783,BEECHNUT,0,556020,156546
20974,4,4173784,BEECHNUT,0,556021,156546
20974,4,4173785,BEECHNUT,0,556022,156546
20974,4,4173786,BEECHNUT,0,556018,156546
20974,4,4173787,BEECHNUT,0,556019,156546
20974,4,4173788,BEECHNUT,0,556020,156546
20974,4,4173789,BEECHNUT,0,556021,156546
20974,4,4173790,BEECHNUT,0,556022,156546
20974,4,4173791,BEECHNUT,0,556018,156546
20974,4,4173792,BEECHNUT,0,556019,156546
20974,4,4173793,BEECHNUT,0,556020,156546
20974,4,4173794,BEECHNUT,0,556021,156546
20974,4,4173795,TEX MED TC,1,556018,156547
20974,4,4173796,TEX MED TC,1,556019,156547
20974,4,4173797,TEX MED TC,1,556020,156547
20974,4,4173798,TEX MED TC,1,556021,156547
20974,4,4173799,TEX MED TC,1,556022,156547
20974,4,4173800,TEX MED TC,1,556018,156547
20974,4,4173801,TEX MED TC,1,556019,156547
20974,4,4173802,TEX MED TC,1,556020,156547
20974,4,4173803,TEX MED TC,1,556021,156547
20974,4,4173804,TEX MED TC,1,556022,156547
20974,4,4173805,TEX MED TC,1,556018,156547
20974,4,4173806,TEX MED TC,1,556019,156547
20974,4,4173807,TEX MED TC,1,556020,156547
20974,4,4173808,TEX MED TC,1,556021,156547
20974,4,4173809,TEX MED TC,1,556022,156547
20974,4,4173810,TEX MED TC,1,556018,156547
20974,4,4173811,TEX MED TC,1,556019,156547
20974,4,4173812,TEX MED TC,1,556020,156547
20974,4,4173813,TEX MED TC,1,556021,156547
20974,4,4173814,TEX MED TC,1,556022,156547
20974,4,4173815,TEX MED TC,1,556018,156547
20974,4,4173816,TEX MED TC,1,556019,156547
20974,4,4173817,TEX MED TC,1,556020,156547
20974,4,4173818,TEX MED TC,1,556021,156547
20974,4,4173819,TEX MED TC,1,556022,156547
20974,4,4173820,TEX MED TC,1,556018,156547
20974,4,4173821,TEX MED TC,1,556019,156547
20974,4,4173822,TEX MED TC,1,556020,156547
20974,4,4173823,TEX MED TC,1,556021,156547
20974,4,4173824,TEX MED TC,1,556022,156547
20974,4,4173825,TEX MED TC,1,556018,156547
20974,4,4173826,TEX MED TC,1,556019,156547
20974,4,4173827,TEX MED TC,1,556020,156547
20974,4,4173828,TEX MED TC,1,556021,156547
20974,4,4173829,TEX MED TC,1,556022,156547
20974,4,4173830,TEX MED TC,1,556018,156547
20974,4,4173831,TEX MED TC,1,556019,156547
20974,4,4173832,TEX MED TC,1,556020,156547
20974,4,4173833,TEX MED TC,1,556021,156547
20974,4,4173834,TEX MED TC,1,556022,156547
20974,4,4173835,TEX MED TC,1,556018,156547
20974,4,4173836,TEX MED TC,1,556019,156547
20974,4,4173837,TEX MED TC,1,556020,156547
20974,4,4173838,TEX MED TC,1,556021,156547
20975,4,4174217,KASHMERE,0,556065,156551
20975,4,4174218,KASHMERE,0,556066,156550
20975,4,4174219,KASHMERE,0,556067,156551
20975,4,4174220,KASHMERE,0,556061,156550
20975,4,4174221,KASHMERE,0,556062,156551
20975,4,4174222,KASHMERE,0,556063,156550
20975,4,4174223,KASHMERE,0,556064,156551
20975,4,4174224,KASHMERE,0,556065,156550
20975,4,4174225,KASHMERE,0,556066,156551
20975,4,4174226,KASHMERE,0,556067,156550
20975,4,4174189,KASHMERE,0,556061,156551
20975,4,4174190,KASHMERE,0,556062,156550
20975,4,4174191,KASHMERE,0,556063,156549
20975,4,4174192,KASHMERE,0,556064,156548
20975,4,4174193,KASHMERE,0,556065,156549
20975,4,4174194,KASHMERE,0,556066,156548
20975,4,4174195,KASHMERE,0,556067,156549
20975,4,4174196,KASHMERE,0,556061,156548
20975,4,4174197,KASHMERE,0,556062,156549
20975,4,4174198,KASHMERE,0,556063,156548
20975,4,4174199,KASHMERE,0,556064,156549
20975,4,4174200,KASHMERE,0,556065,156548
20975,4,4174201,KASHMERE,0,556066,156549
20975,4,4174216,KASHMERE,0,556067,156548
20975,4,4174202,KASHMERE,0,556061,156549
20975,4,4174203,KASHMERE,0,556062,156548
20975,4,4174204,KASHMERE,0,556063,156549
20975,4,4174205,KASHMERE,0,556064,156548
20975,4,4174206,KASHMERE,0,556065,156549
20975,4,4174207,KASHMERE,0,556066,156548
20975,4,4174208,KASHMERE,0,556067,156549
20975,4,4174209,KASHMERE,0,556061,156548
20975,4,4174210,KASHMERE,0,556062,156549
20975,4,4174211,KASHMERE,0,556063,156548
20975,4,4174212,KASHMERE,0,556064,156549
20975,4,4174213,KASHMERE,0,556065,156548
20975,4,4174214,KASHMERE,0,556066,156548
20975,4,4174215,KASHMERE,0,556067,156548
20975,4,4174252,SOUTHMORE/BELLFORT,1,556061,156554
20975,4,4174253,SOUTHMORE/GULFGATE TC,1,556062,156555
20975,4,4174254,SOUTHMORE/BELLFORT,1,556063,156554
20975,4,4174255,SOUTHMORE/GULFGATE TC,1,556064,156555
20975,4,4174256,SOUTHMORE/BELLFORT,1,556065,156554
20975,4,4174257,SOUTHMORE/GULFGATE TC,1,556066,156555
20975,4,4174258,SOUTHMORE/BELLFORT,1,556067,156554
20975,4,4174259,SOUTHMORE/GULFGATE TC,1,556061,156555
20975,4,4174260,SOUTHMORE/BELLFORT,1,556062,156554
20975,4,4174261,SOUTHMORE/GULFGATE TC,1,556063,156555
20975,4,4174262,SOUTHMORE/BELLFORT,1,556064,156554
20975,4,4174263,SOUTHMORE/GULFGATE TC,1,556065,156555
20975,4,4174264,SOUTHMORE/BELLFORT,1,556066,156554
20975,4,4174265,SOUTHMORE/GULFGATE TC,1,556067,156555
20975,4,4174227,SOUTHMORE/BELLFORT,1,556061,156554
20975,4,4174228,SOUTHMORE/GULFGATE TC,1,556062,156555
20975,4,4174251,SOUTHMORE/BELLFORT,1,556063,156552
20975,4,4174229,SOUTHMORE/GULFGATE TC,1,556064,156553
20975,4,4174230,SOUTHMORE/BELLFORT,1,556065,156552
20975,4,4174231,SOUTHMORE/GULFGATE TC,1,556066,156553
20975,4,4174232,SOUTHMORE/BELLFORT,1,556067,156552
20975,4,4174233,SOUTHMORE/GULFGATE TC,1,556061,156553
20975,4,4174234,SOUTHMORE/BELLFORT,1,556062,156552
20975,4,4174235,SOUTHMORE/GULFGATE TC,1,556063,156553
20975,4,4174236,SOUTHMORE/BELLFORT,1,556064,156552
20975,4,4174237,SOUTHMORE/GULFGATE TC,1,556065,156553
20975,4,4174238,SOUTHMORE/BELLFORT,1,556066,156552
20975,4,4174239,SOUTHMORE/GULFGATE TC,1,556067,156553
20975,4,4174240,SOUTHMORE/BELLFORT,1,556061,156552
20975,4,4174241,SOUTHMORE/GULFGATE TC,1,556062,156553
20975,4,4174242,SOUTHMORE/BELLFORT,1,556063,156552
20975,4,4174243,SOUTHMORE/GULFGATE TC,1,556064,156553
20975,4,4174244,SOUTHMORE/BELLFORT,1,556065,156552
